customer_id,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed
c785e449-ff22-403a-9c60-a26df3cd5c3c,33,admin.,married,university.degree,no,no,no,cellular,jul,thu,1018,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1
ce579452-5405-4051-89ba-e6d3e7b14dc1,33,admin.,married,university.degree,no,yes,no,cellular,nov,tue,318,2,3,3,success,-3.4,92.649,-30.1,0.715,5017.5
86fe2b98-fa84-4125-986f-b68015b3af58,35,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,162,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0
2bfef056-2108-4df1-a9c2-ade2c3c71193,35,blue-collar,married,basic.9y,no,no,no,telephone,may,thu,343,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
e047f366-79b3-43d2-be67-d9b959f7c35e,38,admin.,divorced,high.school,no,no,no,telephone,may,fri,346,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
26008a35-0de4-4d01-ba60-0bcd17911350,37,services,divorced,high.school,unknown,yes,no,cellular,apr,mon,369,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
3f8032d5-be0c-456e-8d38-383414b5a20b,29,admin.,single,university.degree,no,yes,no,cellular,apr,wed,216,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1
1dedf9fd-2a59-4f3c-ac95-200e1aadc618,35,technician,married,high.school,no,unknown,unknown,cellular,aug,fri,61,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
f2cfbf05-33f6-469a-b2d5-931fe12c786f,36,admin.,single,high.school,no,yes,yes,cellular,apr,fri,299,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
469078d6-e746-4842-bbbb-473e711f0bc1,29,entrepreneur,married,basic.9y,no,yes,no,cellular,nov,wed,202,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8
9fb771af-f66b-4f5d-920b-dd9af567374e,35,services,married,professional.course,no,yes,no,cellular,may,thu,188,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
d78e47a2-c377-4353-a881-0392d96d2893,39,housemaid,married,basic.4y,no,no,no,cellular,jul,wed,102,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
de01f188-1d94-4a89-8da3-fde839914f44,53,services,divorced,university.degree,no,yes,no,telephone,may,tue,22,16,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
6eed8571-9da3-4bfb-9dbd-5dca4bc81885,33,admin.,married,university.degree,no,yes,yes,cellular,aug,fri,374,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
b37b1ab2-421b-4684-b9d1-27a5c4af4951,45,admin.,single,high.school,no,yes,no,cellular,apr,thu,354,1,2,1,success,-1.8,93.075,-47.1,1.365,5099.1
23a605ef-6cfb-4502-aff4-978a9493e91f,41,management,married,university.degree,no,yes,yes,telephone,jun,fri,87,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
01feaf6d-743b-43fb-9c42-7a0d02038304,34,services,married,high.school,no,no,no,telephone,may,thu,214,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
fa1b0ca0-0822-4a10-9327-6eb76a7cc8ae,58,retired,married,university.degree,no,yes,no,cellular,aug,tue,327,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
b900b3a7-d6c8-4a61-87d1-d52a236a5e81,31,technician,single,university.degree,no,no,no,cellular,jul,fri,85,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1
53860057-c7f4-43f4-a209-6a8692216f14,33,blue-collar,single,basic.9y,no,yes,no,telephone,jul,thu,124,8,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1
ac2f6993-18f2-4d13-9f59-431c16bae320,31,admin.,divorced,high.school,no,yes,yes,telephone,jun,tue,287,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
1bf3ef74-19c8-447f-88fe-85ca5f5b87ad,58,retired,married,university.degree,no,yes,no,telephone,aug,mon,100,1,999,0,nonexistent,-2.9,92.201,-31.4,0.843,5076.2
d3b4d4dd-3262-4650-92e7-5b373dc3e6b4,42,blue-collar,single,basic.9y,no,unknown,unknown,telephone,may,tue,195,5,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
2a645f37-b6d1-45b4-ac54-4674c0d3c9a3,33,blue-collar,married,basic.6y,no,yes,no,telephone,may,wed,134,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
bb50454d-8ed8-4bbc-922a-9eebd6e060da,34,management,single,university.degree,no,no,no,telephone,may,tue,243,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
161d598e-1e5f-4dbe-bbf9-cc0aa5aadcb8,46,services,married,high.school,unknown,no,no,telephone,may,thu,79,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
9f6691f3-f638-4dae-9764-d286dfedb8ef,42,technician,divorced,basic.9y,no,no,no,telephone,jun,fri,45,22,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
693c4cf5-87b0-42df-a3c9-ad24fc73ca3e,45,housemaid,married,professional.course,unknown,yes,no,telephone,jun,thu,810,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
12b36faa-b091-4c68-987c-3356a625e257,39,admin.,single,high.school,no,yes,no,cellular,may,wed,130,3,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1
eb49ccf5-a7c3-4825-80c2-d22be0a041ce,51,services,single,basic.6y,no,no,no,cellular,jul,fri,484,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
3a16bcac-aa74-4833-a8b5-40e9a99cb59e,39,admin.,married,professional.course,no,no,no,cellular,aug,wed,37,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
2c4fa994-8db0-4da5-b93f-765a882e2670,34,unemployed,single,university.degree,no,no,no,telephone,jun,mon,409,4,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1
28860770-23fb-4417-9d13-357cedc8e3c0,25,admin.,single,unknown,no,no,no,telephone,may,fri,60,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0
e15b611c-bcdb-42ab-99b9-c8a29dbf0756,37,admin.,single,university.degree,no,no,no,telephone,jul,fri,43,11,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1
8ad3c83e-4f39-40d5-92c9-a80b2f79566c,32,services,married,basic.9y,no,yes,no,telephone,jul,wed,71,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
372661ec-6f35-4110-bb48-0bc7e1dfc532,30,blue-collar,married,basic.9y,no,yes,no,cellular,jul,mon,111,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
8f2e75a1-850c-4eac-90d7-e94719894f3e,41,admin.,married,high.school,no,no,yes,telephone,may,mon,16,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
c30bfad4-5283-427d-9994-3f6c31859878,55,blue-collar,married,basic.9y,unknown,yes,no,cellular,jul,mon,71,7,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
4d408047-d563-491a-a855-a37993cf58a0,49,blue-collar,divorced,unknown,unknown,no,no,cellular,jul,wed,255,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1
fddcfe2b-7cab-4e8d-8574-d11c975eb311,37,admin.,married,university.degree,unknown,no,yes,cellular,aug,thu,192,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
27c3085d-16ef-4d8b-9400-8cd20c1ab32a,31,services,married,basic.9y,no,yes,no,telephone,jun,wed,886,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
fcae6806-e8cb-48bc-9dff-4f0a079a8ca8,30,blue-collar,divorced,basic.9y,no,no,yes,telephone,jun,tue,134,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
39ee7669-7981-4538-b598-83490b73375b,38,blue-collar,married,high.school,no,yes,no,cellular,jul,wed,122,5,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
37b653b8-f92b-43dc-8584-3d15da94a995,46,self-employed,married,professional.course,no,yes,no,telephone,nov,fri,379,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8
0ff85a19-f195-4b8a-8f7a-96ea99bc3cf8,36,blue-collar,married,basic.6y,unknown,yes,no,cellular,jul,mon,214,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
a3afeadc-c5e8-4805-866f-fc879348d221,36,entrepreneur,married,university.degree,no,yes,no,telephone,may,thu,23,15,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
3f48dcf4-4421-43b4-b41d-2da20675804e,47,services,single,high.school,no,yes,no,cellular,may,mon,236,3,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1
5f4f2b3f-2dae-44f0-8e45-4a6157716595,56,admin.,married,university.degree,no,yes,no,cellular,aug,wed,471,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
5adf2b92-c575-4f9a-9220-f5ad2f4d75d2,36,management,married,university.degree,no,yes,yes,cellular,mar,thu,94,1,999,0,nonexistent,-1.8,92.843,-50.0,1.538,5099.1
31ae1216-501d-4081-93a6-79faeeb6a795,42,entrepreneur,married,high.school,no,yes,no,cellular,may,fri,9,9,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
deba78c3-7d26-4e5d-8c2d-7c4f83702e03,28,services,single,high.school,no,no,no,telephone,jun,mon,689,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1
27436ebb-e734-402e-899d-57d332c7f21f,33,self-employed,single,university.degree,no,no,no,telephone,may,thu,365,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
2dc9d14d-94b7-4cc2-8cd9-7778a40941b1,48,entrepreneur,married,professional.course,no,no,no,telephone,jun,fri,804,12,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
fbca08c1-8b88-461c-baed-c1a2482e6767,38,student,single,university.degree,no,unknown,unknown,telephone,jun,tue,23,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1
bcf820bb-a1b2-452c-b1f7-b3e1f230a4f0,39,management,single,high.school,unknown,yes,no,cellular,nov,tue,68,3,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8
251d30d4-3d1e-4f57-8dc3-706e604c7972,44,management,single,university.degree,unknown,yes,yes,telephone,may,wed,91,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
a0ce0b2c-2cab-4120-a768-d10c82dd6e81,27,services,single,high.school,no,unknown,unknown,cellular,jul,fri,179,1,999,1,failure,-1.7,94.215,-40.3,0.79,4991.6
fce9e8c9-94ff-4068-b669-6067896d7496,49,housemaid,divorced,basic.4y,unknown,yes,no,cellular,jul,tue,129,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
f186878c-0608-4a68-8f36-5f2c613ee893,24,student,single,high.school,no,yes,yes,cellular,jun,thu,344,1,999,0,nonexistent,-1.7,94.055,-39.8,0.729,4991.6
cec44fa7-1140-49a3-babb-91b54ef6b9cd,32,admin.,single,university.degree,no,unknown,unknown,telephone,jun,mon,215,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1
e92fbb17-d680-47e7-8120-8c6fb232150f,58,self-employed,married,university.degree,no,no,no,cellular,aug,fri,1242,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
126cd7f5-4e46-4f10-a637-57d0b8130ee0,60,admin.,married,university.degree,no,no,no,cellular,aug,fri,515,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
a152c354-4fc8-45d9-a6f4-bfc60da59748,33,technician,single,basic.9y,no,no,no,cellular,sep,fri,105,2,999,0,nonexistent,-3.4,92.379,-29.8,0.741,5017.5
cbd6541b-57d0-4bc1-b8a9-e233ca451828,37,blue-collar,married,basic.6y,no,yes,yes,cellular,may,tue,98,4,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1
310aeb03-1f37-4b9f-9be3-8f01e988a689,30,admin.,single,university.degree,unknown,yes,no,telephone,jul,mon,256,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
c4d254ef-e821-4e19-a340-6c6ac4a78631,55,technician,married,professional.course,unknown,no,no,telephone,may,wed,806,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
c803d09c-90ec-4642-9f67-e54f241ca4fb,25,technician,single,university.degree,no,yes,no,telephone,aug,thu,256,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2
93242093-a6dc-4d09-bfc4-42e2b62feb8a,46,management,married,unknown,no,yes,no,telephone,may,tue,149,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
f162acda-8632-48e0-8dc3-8d2ccaef3c9f,34,admin.,married,university.degree,no,yes,no,cellular,may,fri,456,2,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1
c3c31bd3-680d-4db2-b77e-ca34c351985c,47,blue-collar,married,basic.9y,no,yes,no,telephone,may,tue,217,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
23ee530b-e29c-407c-acb9-e3c8390a98bc,27,self-employed,single,university.degree,no,no,no,telephone,jun,fri,46,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1
dcea52e8-58e9-4c00-a97d-da78f2dc24b6,38,admin.,single,basic.9y,no,no,no,telephone,jun,thu,406,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1
a20f83f4-ee6e-4173-a23a-d46abc8bb347,41,services,married,high.school,no,no,no,cellular,may,thu,116,4,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1
f2ac7453-8a3a-41f5-b461-00e8ab70b0b1,38,technician,married,high.school,no,no,no,cellular,aug,tue,100,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
e710df8a-7028-4583-b749-c7e2201d57c2,34,admin.,divorced,university.degree,no,no,no,cellular,nov,tue,150,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8
2e01c9c3-a446-4fe8-b67e-e62942f1de05,32,technician,single,professional.course,no,no,no,cellular,apr,mon,33,1,6,1,success,-1.8,93.075,-47.1,1.405,5099.1
dc6d7e36-e381-4f62-bec8-ea74a9dfa30c,41,management,married,high.school,no,no,no,cellular,may,mon,97,1,999,2,failure,-1.8,92.893,-46.2,1.244,5099.1
68441697-fd01-4c8d-9811-23df6a12288e,30,admin.,married,university.degree,no,yes,no,telephone,jul,wed,717,8,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
14c02024-fa4b-4337-8ff3-f79f67e41522,53,self-employed,divorced,basic.9y,no,no,no,telephone,jun,fri,60,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
5cbf94e9-ca02-4f93-a6bc-738a90ef28fd,39,technician,married,university.degree,no,yes,no,cellular,jun,mon,187,1,3,5,success,-1.7,94.055,-39.8,0.72,4991.6
c2239168-24f7-4e63-bd38-a04cbd60f3c0,48,unemployed,married,high.school,no,yes,no,cellular,apr,fri,370,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
387ae723-503a-4bcd-9b4f-15b6f1a74ed9,40,blue-collar,married,basic.6y,no,yes,no,telephone,may,tue,383,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
6ee00502-54cb-4b2a-826c-f88ab2874348,48,retired,married,basic.4y,unknown,no,yes,cellular,jul,mon,780,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
75d80464-4c2c-41cd-8e01-7e0fcaf82a83,51,entrepreneur,married,illiterate,no,no,no,cellular,apr,thu,87,2,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1
f1917829-6be7-4cd4-97bc-d6f276b469e2,36,admin.,married,university.degree,unknown,yes,no,cellular,aug,thu,120,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
903db769-1a27-4c01-b3d2-e9ab49421ec8,37,blue-collar,married,basic.4y,unknown,yes,no,cellular,jul,fri,97,3,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1
c4009430-3bac-4d1a-8ff7-6f01702ca507,46,technician,married,university.degree,no,no,no,telephone,jul,wed,60,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
9ed996e0-f9af-4c39-86e5-226f11eaed82,53,management,married,university.degree,unknown,yes,no,cellular,nov,mon,536,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8
6067d801-7259-4068-88fa-eee5a8241c24,55,blue-collar,divorced,basic.4y,unknown,yes,no,cellular,may,wed,254,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1
73e1331d-882f-417a-a53d-f9e3ccc880df,46,admin.,single,university.degree,no,yes,no,telephone,may,fri,135,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
2a3b90d5-c9bb-4cda-9dd0-8dd0280e6106,42,technician,married,professional.course,no,yes,no,cellular,jul,fri,154,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
01a70ae7-d386-4487-bbe4-575d80f360a3,59,retired,single,high.school,no,no,no,telephone,may,fri,475,4,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0
0b99ff6d-201e-43ae-a9b3-061006a27f51,44,services,married,high.school,unknown,yes,no,cellular,jul,wed,86,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
eae4b890-a11e-44c9-9020-d139b0feaf25,52,admin.,married,high.school,no,no,no,cellular,nov,fri,157,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8
27d8550b-6920-43ff-a601-22e29dc4070a,26,admin.,single,high.school,no,no,no,telephone,jun,mon,278,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1
ff8ad9fd-cde3-40e8-848f-4436e2c1228e,45,technician,married,university.degree,no,no,no,cellular,nov,wed,221,2,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8
f8efd5d8-7b93-427d-997f-68bc07dce6d0,50,self-employed,divorced,university.degree,unknown,yes,no,cellular,jul,wed,544,11,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
91de31fd-2bb3-4afe-ba1b-ce5675217bb0,33,admin.,married,university.degree,no,unknown,unknown,cellular,nov,fri,675,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8
da0e954c-503f-4628-9e4a-8baf79c860d4,31,technician,married,high.school,no,no,no,cellular,aug,fri,171,7,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
aba04915-64d7-45bc-b10a-87ced0b048bc,42,blue-collar,married,basic.6y,no,no,no,telephone,jun,mon,298,4,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1
423f3138-612a-47fc-9380-6e5d0599f848,33,blue-collar,divorced,basic.9y,no,no,no,cellular,apr,mon,10,6,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
3f8cb055-04d8-42c6-83d3-27496b81cbe0,42,technician,married,university.degree,no,yes,no,cellular,may,mon,78,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1
9fcb3273-64bb-4be3-8f69-86ccb4c54e7c,30,admin.,married,university.degree,no,no,yes,cellular,apr,thu,206,1,999,0,nonexistent,-1.8,93.075,-47.1,1.483,5099.1
7f75ec0d-3f62-46b3-85ea-d8f042360380,42,unknown,married,unknown,no,yes,no,cellular,jul,mon,33,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
2a6b43da-fb4e-474b-938e-3d1da585ec72,75,retired,divorced,basic.9y,no,no,no,cellular,mar,mon,233,1,999,0,nonexistent,-1.8,92.843,-50.0,1.56,5099.1
9d3a76a9-2807-41d3-ae0a-b5fb1e1309dd,39,admin.,single,university.degree,no,yes,yes,cellular,jul,mon,25,18,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
43906df1-4b97-4d8b-b87c-dcc51c496458,38,admin.,married,university.degree,no,no,no,telephone,may,wed,241,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
3b17ab7d-7c70-4202-91a7-1e6da5e0d6e3,25,blue-collar,single,basic.9y,no,no,yes,cellular,jul,fri,667,1,999,0,nonexistent,-1.7,94.215,-40.3,0.79,4991.6
2c8eea7b-3356-4be7-9b40-3411d5e43ae1,27,technician,married,basic.9y,no,no,yes,telephone,may,tue,245,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
214d7748-371e-4eb8-b873-99cb25c840b9,35,unknown,single,basic.4y,unknown,no,no,telephone,may,thu,82,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
10d1bd65-a115-4841-b58f-a1575d034819,45,technician,married,professional.course,unknown,no,no,telephone,may,fri,207,4,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0
5bebdf74-9ea9-4cdf-b8d6-9731ed4922b5,29,technician,single,professional.course,no,no,yes,telephone,sep,thu,251,2,18,1,success,-1.1,94.199,-37.5,0.879,4963.6
008c87f6-7aa7-462d-a891-98465c1915a4,37,technician,married,professional.course,unknown,yes,no,telephone,may,fri,200,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
ef773d5d-ce46-436c-b9ce-207a40c04dc4,44,technician,married,high.school,no,yes,no,telephone,may,fri,363,7,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0
07c9cc52-6dc0-4282-8481-8c072c3d4f82,47,housemaid,married,basic.4y,no,yes,yes,telephone,jun,mon,106,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1
5569bc56-b4c3-47b6-846d-1a054c5530bf,49,technician,married,professional.course,no,yes,no,telephone,may,tue,57,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
1f8d4b89-71e8-4a15-8da6-03b7140484c2,25,technician,divorced,high.school,no,yes,no,cellular,jul,thu,237,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
79d00e17-88e8-4848-84aa-de415a76b4dd,33,blue-collar,married,basic.9y,no,no,no,cellular,apr,thu,225,1,5,1,success,-1.8,93.075,-47.1,1.41,5099.1
3ee376e2-b566-49f0-8804-431635190dfb,45,services,single,unknown,no,no,no,cellular,apr,fri,345,1,6,1,success,-1.8,93.075,-47.1,1.405,5099.1
302d9ef0-1568-4748-8b4b-930ff4be09f2,30,management,single,university.degree,no,yes,yes,cellular,may,mon,447,1,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1
6b6dee69-0b3e-428a-b176-1ad5131f39c9,34,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,172,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
e3383a14-5a2a-4629-8fa8-6c8dedae8423,42,admin.,divorced,university.degree,no,yes,no,telephone,may,fri,125,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
3c470667-bae2-4a48-bb01-4b7dc5d0d18f,39,unemployed,married,university.degree,unknown,yes,no,cellular,nov,mon,74,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8
c450aa73-b8e9-4a09-91f9-4423e00dace8,43,admin.,married,university.degree,no,no,yes,cellular,aug,tue,161,3,13,1,success,-2.9,92.201,-31.4,0.838,5076.2
f3e42d9b-567a-4879-b835-4c77b8dc30c1,56,unemployed,married,basic.9y,unknown,no,yes,telephone,may,tue,43,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
13df96e1-5937-43ba-b0f1-1a13fe3f5d33,35,technician,single,professional.course,no,yes,yes,cellular,aug,tue,259,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
1f670d07-2795-46b9-94b3-556f7a9cb594,55,management,married,university.degree,no,yes,no,cellular,jun,tue,114,3,999,0,nonexistent,-2.9,92.963,-40.8,1.252,5076.2
c3d59a21-b776-4e24-bb84-63e56f221c21,35,technician,married,professional.course,no,yes,no,cellular,sep,thu,447,1,999,2,failure,-1.1,94.199,-37.5,0.878,4963.6
b045d33a-046f-4d5c-90a9-85b99ef47831,29,admin.,single,university.degree,no,yes,no,cellular,aug,thu,13,11,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
d2b39a04-05b6-462c-9dd3-641155c87082,27,blue-collar,married,high.school,no,unknown,unknown,cellular,may,wed,74,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1
1a4a8c8b-ea58-4d15-be35-65e1da70558a,35,admin.,divorced,high.school,no,yes,no,cellular,nov,tue,250,2,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8
dad81750-fd11-4c89-a299-6ed349df081d,33,self-employed,married,professional.course,no,yes,no,telephone,jun,mon,141,4,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1
3e65a945-8aea-4a86-a2c7-95926a0b7e64,35,admin.,married,university.degree,unknown,no,no,cellular,aug,wed,181,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
c9a6acef-9c4e-4216-b0be-c9ec8f7e0a85,27,admin.,single,high.school,no,yes,no,cellular,jul,thu,340,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
2d257225-9b96-4ffe-b0da-e5c2184a10f1,38,technician,married,basic.9y,no,yes,no,telephone,may,mon,170,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
05b9cf13-676b-4df1-90a4-dcde62ba1fe1,60,admin.,married,professional.course,no,yes,no,cellular,apr,thu,571,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1
b3cc41c8-bede-4cf9-8676-c26b05650567,32,admin.,single,university.degree,no,unknown,unknown,cellular,jul,mon,55,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
7ba0b957-bb09-4266-b3b8-0a1e2df1bb9e,28,admin.,married,high.school,no,yes,no,cellular,may,fri,579,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1
c44eac19-0676-4f0b-8e01-07f607ab386e,31,technician,divorced,university.degree,no,yes,no,cellular,aug,fri,56,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
0246358d-951c-4237-816f-99cc3c5d9731,33,blue-collar,married,basic.6y,no,yes,no,cellular,apr,wed,165,2,999,0,nonexistent,-1.8,93.075,-47.1,1.498,5099.1
4108c8a7-d60d-44d8-93e0-336936b053a4,36,admin.,single,university.degree,no,yes,no,cellular,aug,tue,1344,7,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
f829a902-1490-4a9a-909b-a7e4e3cc319e,54,admin.,married,university.degree,no,no,no,cellular,nov,mon,178,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8
69b858d9-a2ea-447f-bbc3-7b48bdb101dd,58,management,married,university.degree,no,no,no,cellular,may,mon,182,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1
1d9aabc7-10d6-4eb0-8a76-bdd79726eba0,40,technician,married,professional.course,no,no,no,telephone,may,tue,191,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
7372c718-a9b7-49bb-b911-966dbfc12013,31,technician,married,university.degree,no,yes,no,telephone,may,mon,45,4,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1
edfd36b8-7931-4195-84d1-6aaf5a70500c,36,blue-collar,married,basic.6y,unknown,no,no,cellular,jul,mon,179,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
b4870ec9-c082-4714-99a7-194f354c0ab3,27,blue-collar,married,basic.9y,no,no,no,cellular,jul,wed,128,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1
06ff14f3-639f-47ad-8141-38faae18cd96,25,services,single,basic.9y,no,yes,no,cellular,jul,wed,197,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
